┬á	Cluster_Name	UCAC4	RAJ2000	e_RAJ2000	DEJ2000	e_DEJ2000	ePos	EpRA	EpDE	f.mag	a.mag	e_a.mag	of	db	Na	Nu	Nc	pmRA	e_pmRA	pmDE	e_pmDE	Jmag	e_Jmag	q_Jmag	Hmag	e_Hmag	q_Hmag	Kmag	e_Kmag	q_Kmag	Bmag	e_Bmag	Vmag	e_Vmag	gmag	e_gmag	rmag	e_rmag	imag	e_imag	g	c	H	A	b	h	Z	B	L	N	S	OutFlag	P_M1	P_M2_kinem	P_M2_join	P_M3	ClassM1	ClassM2	ClassM3
658	NGC_2632	549-045567	130.469	25	19.6564	25	36	1997.77	1996.3	13.535	13.48	0.11	0	0	4	3	3	11.3	2.5	41.5	2.4	11.372	0.02	5	10.738	0.02	5	10.598	0.02	5	15.276	2	13.906	2	14.611	0	13.352	1	12.828	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
659	NGC_2632	549-045568	130.472	28	19.7147	32	46	1992.92	1997.6	14.533	14.522	0.08	0	0	4	4	3	-10.3	2.2	5	3.2	13.273	0.03	5	12.886	0.02	5	12.849	0.03	5	15.53	0	14.649	2	15.053	1	14.405	2	14.194	6	0	0	0	0	0	0	1	0	0	1	0	0	0	0.97	0.98	0	0	1	0
660	NGC_2632	549-045570	130.479	35	19.6346	35	59	1982.04	1977.48	10.992	10.974	0.02	0	0	4	4	7	0.5	1.2	-5.2	1.1	10.154	0.02	5	9.94	0.02	5	9.898	0.02	5	11.493	2	10.997	1	11.213	1	10.924	2	10.884	3	0	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0
661	NGC_2632	549-045571	130.483	33	19.6897	30	50	1984.09	1987.43	10.965	10.934	0.02	0	0	4	4	7	-35.4	1.2	-12.4	1.2	9.869	0.03	5	9.627	0.02	5	9.544	0.02	5	11.718	1	11.006	1	11.329	1	10.83	1	10.71	2	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1
662	NGC_2632	549-045572	130.483	129	19.7374	78	155	1995.37	1998.77	14.809	14.67	-9999.99	0	0	1	1	2	5	8	-15.6	7.4	-9999.99	-9999.99	0	-9999.99	-9999.99	0	-9999.99	-9999.99	0	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.17	0	0	0	0	0
663	NGC_2632	549-045573	130.485	116	19.6213	110	171	1992.72	1992.92	16.194	16.377	0.16	0	0	2	2	2	23.2	6.1	-14.8	5.9	13.85	0.03	5	13.214	0.03	5	13.013	0.03	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
664	NGC_2632	549-045574	130.487	60	19.7899	60	88	1995.29	1995.97	15.597	15.594	0.14	0	0	2	2	2	8.4	3.7	-7.5	3.9	14.02	0.03	5	13.411	0.03	5	13.343	0.04	5	16.99	8	15.894	1	16.493	10	15.604	1	15.069	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0.91	0.95	0	0	1	0
665	NGC_2632	549-045575	130.497	135	19.7459	63	205	1972.94	1995.28	15.981	15.781	0.12	0	0	2	2	2	-36.5	5.2	-14.1	3.9	12.743	0.02	5	12.073	0.03	5	11.889	0.02	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1
666	NGC_2632	549-045576	130.499	163	19.6293	123	281	1972.13	1983.69	16.53	16.571	-9999.99	0	0	1	1	2	-7.8	6.3	0.5	5	15.727	0.06	5	15.257	0.08	5	15.269	0.16	7	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
667	NGC_2632	549-045577	130.501	39	19.7269	42	57	1999.05	1999.1	15.1	15.048	0.01	0	0	2	2	2	-7	3.9	-5.6	4.2	14.029	0.03	5	13.704	0.03	5	13.647	0.04	5	15.854	2	15.19	6	15.459	1	15.044	1	14.984	11	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
668	NGC_2632	549-045578	130.51	27	19.7984	29	41	1996.43	1995.74	14.047	14.023	0.16	0	0	4	4	3	-12	2.2	-5	2.5	12.859	0.02	5	12.53	0.03	5	12.479	0.02	5	14.755	3	14.068	2	14.358	1	13.895	3	13.746	8	0	0	0	0	0	0	1	0	0	1	0	0	0	0.99	0.99	0	0	1	0
669	NGC_2632	549-045579	130.517	84	19.756	45	102	1991.33	1998.65	14.922	15.054	0.1	0	0	3	2	2	-6.1	4.2	-9.5	4.2	13.83	0.03	5	13.385	0.03	5	13.338	0.04	5	15.846	1	15.063	0	15.424	3	14.857	5	14.712	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0.98	0.98	0	0	1	0
670	NGC_2632	549-045580	130.531	41	19.689	37	56	1997.36	1997.29	14.653	14.565	0.17	0	0	3	3	3	-8.8	3.7	4.2	3.4	13.725	0.02	5	13.42	0.03	5	13.322	0.04	5	15.19	1	14.665	1	14.885	1	14.546	3	14.406	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0.99	1	0	0	1	0
671	NGC_2632	549-045581	130.542	50	19.7128	52	75	1995.99	1996.11	14.948	14.88	0.15	0	0	3	3	3	-2.1	3.6	-3.2	4.4	14.022	0.03	5	13.732	0.04	5	13.585	0.04	5	15.488	2	14.978	2	15.22	2	14.861	3	14.751	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
672	NGC_2632	549-045583	130.551	30	19.7211	33	45	1997.58	1997.66	14.354	14.369	0.14	0	0	4	3	3	-24.1	3	-27.4	3.3	12.734	0.02	5	12.181	0.02	5	12.074	0.02	5	15.817	4	14.668	2	15.253	1	14.241	2	13.935	11	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
673	NGC_2632	549-045584	130.556	40	19.7764	43	59	1998.74	1998.81	14.976	14.894	0.09	0	0	3	2	2	-3.1	3.8	-8.7	4.1	13.982	0.03	5	13.627	0.04	5	13.507	0.04	5	15.699	4	15.055	0	15.339	2	14.895	2	14.818	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.99	0.99	0	0	1	0
674	NGC_2632	549-045585	130.56	89	19.7523	91	142	1989.12	1989.24	15.858	15.722	-9999.99	0	0	1	1	2	-4.1	4.1	-9.7	4.2	13.412	0.02	5	12.777	0.03	5	12.56	0.02	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.98	0.98	0	0	1	0
675	NGC_2632	549-045586	130.565	19	19.6876	18	32	1984.86	1979.94	9.851	9.836	0.01	0	0	4	4	8	-35.5	0.8	-15.5	0.7	9.031	0.02	5	8.845	0.03	5	8.773	0.02	5	10.39	2	9.854	1	10.112	1	9.775	1	9.738	1	0	0	1	1	1	1	1	1	0	1	0	0	0.99	0.99	0.99	1	1	1	1
676	NGC_2632	549-045587	130.566	27	19.7106	40	53	1990.7	1997.58	13.673	13.694	0.1	0	0	4	4	3	-3.8	2.3	2.9	4.1	12.672	0.03	15	12.432	0.03	5	12.348	0.03	5	14.32	1	13.729	4	13.993	1	13.615	1	13.492	5	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
677	NGC_2632	549-045588	130.567	55	19.7313	34	68	1994.88	1996.54	12.18	12.175	0.05	0	0	4	4	3	29.7	4.1	-4.5	2.9	11.045	0.02	5	10.763	0.02	5	10.705	0.02	5	13.013	1	12.272	1	12.608	0	12.082	1	11.975	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
678	NGC_2632	549-045590	130.57	25	19.6178	25	39	1987.86	1995.73	12.878	12.89	0.07	0	0	4	3	4	-9.8	1.4	-5.8	1.5	11.743	0.02	5	11.435	0.02	5	11.361	0.02	5	13.766	1	13.028	1	13.352	0	12.817	1	12.688	2	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0.99	0	0	1	0
679	NGC_2632	549-045591	130.574	50	19.7232	27	73	1968	1991.12	11.129	11.1	0.03	0	0	4	4	6	-13.6	1.4	-6.7	1.2	10.152	0.02	5	9.906	0.02	5	9.847	0.01	5	11.776	1	11.166	2	11.437	1	11.037	2	10.949	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0.88	0.89	0	0	1	0
680	NGC_2632	549-045592	130.596	101	19.7731	105	171	1985.13	1985.06	15.92	15.929	-9999.99	0	0	1	1	2	-21.8	4.2	7.2	4.4	14.337	0.03	5	13.779	0.04	5	13.56	0.04	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
681	NGC_2632	549-045593	130.598	56	19.7536	59	83	1996.37	1996.54	15.462	15.401	0.03	0	0	2	2	2	-6.8	3.7	3.5	4.1	14.353	0.03	5	14.059	0.05	5	13.869	0.05	5	16.219	5	15.47	2	15.83	1	15.305	2	15.059	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
682	NGC_2632	549-045594	130.606	31	19.6686	35	49	1997.4	1995.04	14.235	14.167	0.1	0	0	4	2	3	-3.3	2.5	1.6	2.6	13.26	0.02	5	12.99	0.03	5	12.926	0.03	5	14.926	1	14.285	3	14.556	1	14.167	2	14.066	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
683	NGC_2632	549-045595	130.611	34	19.7448	35	49	1997.8	1997.69	14.483	14.439	0.09	0	0	4	3	3	-11.8	3.3	4.8	3.4	13.501	0.03	5	13.14	0.03	5	13.045	0.03	5	15.267	5	14.596	7	14.866	1	14.43	0	14.333	8	0	0	0	0	0	0	1	0	0	1	0	0	0	0.92	0.93	0	0	1	0
684	NGC_2632	549-045596	130.625	85	19.7552	52	108	1989.25	1997.2	15.891	15.78	0.25	0	0	2	2	2	1.6	3.9	-8.5	3.8	14.785	0.04	5	14.474	0.04	5	14.295	0.07	5	16.843	14	16.043	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.99	0.99	0	0	1	0
685	NGC_2632	549-045597	130.629	109	19.6104	114	192	1982.14	1983.38	15.595	16.093	-9999.99	0	0	1	1	2	-7.4	4.4	-10.4	4.6	15.066	0.04	5	14.678	0.06	5	14.589	0.1	5	16.983	9	16.321	1	16.658	1	16.33	1	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.94	0.94	0	0	1	0
686	NGC_2632	549-045598	130.632	32	19.7565	26	44	1993.7	1995.57	13.623	13.69	0.11	0	0	4	3	3	-6.3	2.1	0	2.1	12.237	0.03	5	11.767	0.03	5	11.651	0.02	5	14.816	2	13.834	3	14.293	2	13.572	3	13.314	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
687	NGC_2632	549-045599	130.642	192	19.6034	189	364	1976.95	1975.62	16.558	16.187	-9999.99	0	0	1	1	2	-34.1	7.4	-15.3	7.2	12.931	0.02	5	12.379	0.02	5	12.106	0.02	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0.99	0.98	0.99	1	1	1	1
688	NGC_2632	549-045600	130.652	115	19.7255	66	154	1983.69	1996.33	15.352	15.496	0.14	0	0	2	2	2	-3.2	4.7	1.1	4.4	14.593	0.04	5	14.256	0.05	5	14.408	0.08	5	16.446	9	15.692	5	16.037	1	15.568	4	15.406	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
689	NGC_2632	549-045602	130.664	85	19.6303	43	101	1991.71	1999.03	14.892	14.853	0.14	0	0	2	2	2	-1.9	4.3	-5.9	4.3	14.022	0.03	5	13.751	0.04	5	13.707	0.05	5	15.751	4	15.095	4	15.362	2	14.97	3	14.841	8	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
690	NGC_2632	549-045603	130.672	58	19.7001	61	86	1995.97	1996.24	15.746	15.718	0.1	0	0	2	2	2	8.5	3.8	-5.5	4.1	14.571	0.03	5	14.089	0.04	5	14.148	0.06	5	16.732	8	16.017	14	16.289	0	15.715	3	15.603	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0.96	0.98	0	0	1	0
691	NGC_2632	549-045604	130.68	60	19.6506	62	89	1995.29	1995.68	14.94	14.777	0.18	0	0	2	2	2	0.9	3.7	8	3.9	13.254	0.05	5	12.578	0.07	5	12.391	0.06	5	15.78	3	14.695	3	15.19	3	14.39	4	14.063	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0.87	0	0	0	0	0
692	NGC_2632	549-045605	130.681	25	19.6959	23	35	1995.17	1995.83	13.052	13.024	0.08	0	0	4	4	3	-7.3	1.7	-0.7	1.9	12.097	0.02	5	11.859	0.02	5	11.805	0.02	5	13.682	1	13.096	1	13.353	2	12.99	2	12.911	3	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
693	NGC_2632	549-045606	130.682	52	19.6232	22	61	1991.98	1994.55	11.864	11.837	0.05	0	0	4	4	4	-39.8	2.7	-12.7	1.4	10.371	0.02	5	9.915	0.02	5	9.8	0.02	5	13.114	2	12.109	1	12.59	1	11.754	2	11.508	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0.98	0.97	1	1	1	1
694	NGC_2632	549-045607	130.683	68	19.7904	73	104	1994.73	1994.97	15.832	15.787	0.1	0	0	2	2	2	-3.6	4	0.7	4.4	14.845	0.04	5	14.514	0.05	5	14.636	0.09	5	16.813	11	16.03	6	16.365	1	15.943	9	15.809	9	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
695	NGC_2632	549-045608	130.693	24	19.6412	28	39	1997.26	1993.71	12.997	12.993	0.08	0	0	4	3	3	0.5	2	1.2	2.3	11.535	0.02	5	11.048	0.02	5	10.958	0.02	5	14.153	3	13.195	1	13.64	2	12.922	1	12.669	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0.99	0.99	0	0	1	0
696	NGC_2632	549-045609	130.696	55	19.7633	29	65	1995.47	1995.98	14.212	14.209	0.13	0	0	4	4	3	-0.3	4.2	-11.2	2.4	13.14	0.02	5	12.832	0.02	5	12.806	0.03	5	14.923	2	14.283	1	14.552	2	14.123	1	13.999	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0.9	0.89	0	0	1	0
697	NGC_2632	549-045610	130.698	44	19.7148	46	64	1998.55	1998.78	15.234	15.219	0.12	0	0	2	2	2	-2.5	4	1.7	4.4	14.197	0.03	5	13.888	0.05	5	13.936	0.04	5	15.962	4	15.37	6	15.603	2	15.189	3	15.045	12	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
698	NGC_2632	549-045611	130.7	32	19.6102	27	43	1994.62	1996.88	13.704	13.628	0.13	0	0	4	4	3	12.9	2.1	-20.3	2.3	12.482	0.02	5	12.121	0.02	5	12.074	0.02	5	14.533	3	13.774	3	14.117	1	13.574	1	13.443	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
699	NGC_2632	549-045612	130.705	58	19.7933	59	84	1996.34	1997.04	15.529	15.551	0.15	0	0	2	2	2	-8.6	3.9	1.3	4.3	14.533	0.03	5	14.344	0.05	5	14.242	0.06	5	16.286	3	15.611	4	15.886	3	15.511	2	15.3	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
700	NGC_2632	549-045613	130.71	53	19.7651	52	75	1996.79	1997.45	15.521	15.498	0.2	0	0	3	3	2	8.2	3.7	-22.1	4	14.235	0.03	5	13.731	0.04	5	13.707	0.05	5	16.808	5	15.923	7	16.362	6	15.545	4	15.325	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
701	NGC_2632	550-045826	129.51	31	19.8414	35	46	1999.73	1999.65	14.97	15	0.11	0	0	3	3	2	-4.7	3.8	-4.7	4.2	14.145	0.03	5	13.874	0.04	5	13.784	0.04	5	15.795	1	15.188	1	15.479	2	15.054	2	14.9	10	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
702	NGC_2632	550-045827	129.512	55	19.8345	63	86	1996.64	1995.38	15.732	15.826	0.24	0	0	3	3	2	-4.5	3.8	-2.5	3.9	15.073	0.04	5	14.735	0.05	5	14.556	0.06	5	16.884	1	16.249	6	16.46	1	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
703	NGC_2632	550-045831	129.53	206	19.8759	90	314	1972.78	1995.08	15.928	16.135	0.9	0	0	2	2	2	-10.6	8	-5.6	5.5	14.245	0.03	5	13.547	0.04	5	13.397	0.03	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	3	0	0	0	0.99	1	0	0	1	0
704	NGC_2632	550-045833	129.553	53	19.8306	73	93	1997.8	1994.73	15.939	15.834	0.23	0	0	3	3	2	5.1	4.3	-10.3	4.3	13.43	0.02	5	12.773	0.03	5	12.541	0.02	5	17.935	18	16.453	1	17.212	1	15.773	1	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.9	0.89	0	0	1	0
705	NGC_2632	550-045835	129.564	22	19.9044	23	32	1999.16	1998.49	14.249	14.233	0.1	0	0	6	6	3	4.9	3.1	0.2	3	13.246	0.03	5	12.909	0.03	5	12.831	0.02	5	15.111	2	14.436	1	14.726	1	14.282	3	14.117	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0.99	0.98	0	0	1	0
706	NGC_2632	550-045837	129.57	36	19.8106	42	55	1999.36	1999.17	15.126	15	0.13	0	0	3	3	2	-0.3	3.9	0.7	4.3	14.195	0.03	5	13.948	0.04	5	13.893	0.05	5	16.019	4	15.401	4	15.616	0	15.207	5	15.177	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
707	NGC_2632	550-045838	129.578	53	19.9392	54	77	1996.67	1997.09	15.475	15.48	0.17	0	0	3	3	2	-5.9	3.7	3.2	3.9	14.793	0.04	5	14.555	0.05	5	14.356	0.06	5	16.489	5	15.882	2	16.142	1	15.699	1	15.6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
708	NGC_2632	550-045839	129.591	53	19.985	30	61	1997.15	2000	14.788	14.665	0.12	0	0	3	3	2	1.3	3.9	-25.7	4.1	13.561	0.03	5	13.119	0.03	5	13.016	0.03	5	16.167	1	15.2	1	15.629	1	14.836	3	14.635	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
709	NGC_2632	550-045840	129.591	70	19.8604	51	90	1993.63	1997.72	15.526	15.417	0.08	0	0	3	3	2	16.1	3.8	-13.8	4	14.147	0.03	5	13.603	0.04	5	13.544	0.04	5	17.104	10	15.908	2	16.39	5	15.558	1	15.363	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.01	0	0	0	0	0
710	NGC_2632	550-045841	129.594	30	19.9271	30	42	1999.87	2000.07	14.871	14.893	0.16	0	0	4	2	2	-5.6	3.9	0	4.3	13.958	0.03	5	13.687	0.03	5	13.629	0.03	5	15.672	2	15.036	5	15.279	0	14.89	6	14.809	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
711	NGC_2632	550-045842	129.603	24	19.8717	29	39	1996.64	1996.05	13.353	13.336	0.08	0	0	6	6	3	10.8	1.9	-9.7	2.3	12.367	0.03	5	12.073	0.03	5	12.024	0.02	5	14.102	0	13.502	1	13.766	0	13.363	0	13.269	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0.55	0.46	0	0	0	0
712	NGC_2632	550-045843	129.616	57	19.8359	79	102	1996.12	1993.28	15.495	15.708	0.27	0	0	3	3	2	-5.9	3.8	-4	4.2	14.663	0.04	5	14.283	0.05	5	14.27	0.06	5	16.771	6	16.006	2	16.327	2	15.81	1	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
713	NGC_2632	550-045844	129.623	20	19.8625	23	31	1998.19	1998.77	13.526	13.486	0.09	0	0	6	5	3	-39.3	2.4	-13	2.9	11.67	0.02	5	11.063	0.02	5	10.931	0.02	5	15.308	2	14.018	1	14.698	0	13.469	1	13.023	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0.99	0.96	1	1	1	1
714	NGC_2632	550-045845	129.634	56	19.9989	48	75	1996.63	1997.92	15.333	15.419	0.36	0	0	3	3	2	-35.2	3.9	-20.1	3.9	13.226	0.03	5	12.532	0.02	5	12.35	0.02	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0.01	0.9	0	0.95	0	0	1
715	NGC_2632	550-045846	129.636	54	19.9319	45	71	1997.09	1998.72	15.356	15.108	0.04	0	0	3	3	2	-0.4	3.9	-1.6	4.2	14.073	0.03	5	13.712	0.03	45	13.687	0.04	5	16.342	8	15.522	2	15.89	1	15.226	1	15.068	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
716	NGC_2632	550-045847	129.636	28	19.8454	27	38	1999.98	2000.21	14.692	14.673	0.12	0	0	5	5	2	-7.8	3.9	-1.8	4.2	13.681	0.03	5	13.368	0.02	5	13.223	0.03	5	15.671	1	14.889	5	15.214	0	14.71	2	14.566	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
717	NGC_2632	550-045848	129.637	46	19.9371	40	61	1997.93	1999.09	15.199	15.166	0.14	0	0	3	3	2	1.4	3.7	-4.6	4	14.144	0.03	5	13.752	0.03	5	13.646	0.05	5	16.325	4	15.456	1	15.838	3	15.244	1	15.073	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
718	NGC_2632	550-045849	129.638	21	19.9695	28	36	1998.85	1997.72	13.909	13.975	0.11	0	0	6	3	3	-1.6	3	-37.9	3.3	11.68	0.03	5	10.978	0.02	5	10.812	0.02	5	16.06	0	14.549	1	15.33	3	13.94	0	13.215	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
719	NGC_2632	550-045850	129.643	21	19.8603	15	31	1979.69	1989	9.143	9.146	0.04	0	0	6	3	9	-19.7	0.8	-20.8	0.8	7.35	0.03	5	6.799	0.02	5	6.694	0.02	5	10.208	1	9.462	2	9.89	4	9.34	10	8.49	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
720	NGC_2632	550-045851	129.658	10	19.9897	11	18	1987.83	1981.19	8.798	8.797	0.06	0	2	8	3	11	-38	0.6	-13.8	0.5	7.7	0.02	5	7.663	0.03	5	7.61	0.02	5	8.87	1	8.983	4	9.502	0	9.038	0	8.213	3	0	0	2	2	2	2	2	2	0	2	0	0	1	0.99	0.99	1	1	1	1
721	NGC_2632	550-045852	129.659	73	19.9007	21	79	1995.18	1998.7	13.942	13.963	0.12	0	0	6	4	3	7.3	4.9	5.4	2.4	13.046	0.03	5	12.767	0.02	5	12.748	0.02	5	14.618	4	14.079	2	14.293	1	13.96	1	13.862	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0.63	0	0	0	0	0
722	NGC_2632	550-045853	129.66	38	19.9295	32	49	1999.23	1999.95	14.803	14.8	0.19	0	0	4	4	2	7.1	4	2.1	4.3	13.959	0.03	5	13.664	0.03	5	13.635	0.05	5	15.661	4	15.084	5	15.336	3	14.903	1	14.842	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0.89	0.71	0	0	1	0
723	NGC_2632	550-045854	129.667	55	19.851	51	76	1996.05	1997.35	15.764	15.683	0.22	0	0	3	3	2	-12.4	3.6	-13.5	3.8	14.412	0.03	5	14.03	0.05	5	13.954	0.05	5	17.24	10	16.115	1	16.625	1	15.867	1	15.574	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.27	0	0	0	0	0
724	NGC_2632	550-045855	129.676	28	19.9407	68	81	1992.38	1994.6	14.59	14.592	0.1	0	0	8	6	3	2.6	2.2	10.5	5.8	13.299	0.02	5	12.808	0.02	5	12.738	0.03	5	15.785	5	14.87	2	15.295	2	14.649	1	14.38	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0.59	0	0	0	0	0
725	NGC_2632	550-045856	129.682	71	19.8748	69	102	1995.95	1996.08	15.979	15.888	0.17	0	0	4	4	2	10.3	4.6	-5.3	4.5	14.031	0.03	5	13.4	0.03	5	13.232	0.04	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.89	0.68	0	0	1	0
726	NGC_2632	550-045857	129.685	105	19.987	79	139	1992.37	1995.76	16.296	16.034	0.17	0	0	3	3	2	3.5	5.4	-17.6	5	13.645	0.03	5	13.017	0.03	5	12.828	0.02	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.05	0.04	0	0	0	0
727	NGC_2632	550-045858	129.7	29	19.9181	24	39	1997.23	1996.19	14.448	14.389	0.11	0	0	8	7	3	-47.5	2.8	-31.4	2.3	13.318	0.03	5	12.941	0.03	5	12.844	0.03	5	15.404	2	14.652	1	14.963	1	14.409	2	14.249	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
728	NGC_2632	550-045859	129.703	18	19.9358	29	35	1998.06	1997.19	13.74	13.697	0.1	0	0	8	5	3	-17.8	2	-9.5	2.7	12.747	0.02	5	12.462	0.03	5	12.433	0.03	5	14.541	1	13.886	1	14.172	3	13.724	1	13.591	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0.2	0.1	0	0	0	0
729	NGC_2632	550-045860	129.703	25	19.8718	16	30	1997.72	1999.16	12.774	12.774	0.06	0	0	8	7	3	12.1	2.2	6.4	2.2	10.91	0.02	5	10.292	0.02	5	10.131	0.02	5	14.525	1	13.252	1	13.896	0	12.705	1	12.258	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0.04	0	0	0	0	0
730	NGC_2632	550-045861	129.709	87	19.9544	49	108	1989.38	1997.96	15.598	15.59	0.08	0	0	4	4	2	-8.8	4	-1.6	4	14.274	0.03	5	13.801	0.03	5	13.761	0.05	5	16.839	1	16.001	1	16.434	2	15.702	2	15.383	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
731	NGC_2632	550-045863	129.72	29	19.8006	44	54	1998.51	1997.32	14.397	14.545	0.16	0	0	6	5	3	-6.2	3.2	7	4.7	13.581	0.03	5	13.252	0.03	5	13.257	0.04	5	15.45	1	14.769	2	15.064	1	14.587	0	14.437	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0.98	0.99	0	0	1	0
732	NGC_2632	550-045864	129.72	31	19.8622	29	42	1999.73	2000.08	14.792	14.798	0.08	0	34	4	4	2	-0.7	3.8	-8	4.2	13.647	0.03	5	13.2	0.04	5	13.164	0.04	5	16.153	4	15.12	1	15.592	1	14.859	1	14.568	5	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0.99	0	0	1	0
