K2 ID	Dataset Name	Campaign	Object type	RA (J2000)	Dec (J2000)	Target Type	Actual Start Time	Actual End Time	Investigation ID	R Mag	R Mag Err	J Mag	J Mag Err	KEP Mag	Kep Flag	Hip ID	Tyc ID	SDSS ID	UCAC ID	2MASS ID	2MASS Flag	Module	Output	Channel	Ang Sep (')
211997474	K2EVEREST211997474-C05	5	STAR	08 39 31.579	+20 12 44.39	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.774	0.040	11.909	0.022	12.786	gri				552-044145	08393157+2012443		14	3	47	34.530
211934173	K2EVEREST211934173-C05	5	STAR	08 38 45.866	+19 14 16.80	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5001_GO5017_GO5043_GO5046_GO5057			16.671	0.145	18.229	J					08384586+1914167		14	2	46	34.554
211990953	K2EVEREST211990953-C05	5	STAR	08 41 58.837	+20 06 27.03	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095	12.751	0.040	11.243	0.023	12.798	gri				551-045117	08415884+2006272		14	4	48	34.622
211930196	K2EVEREST211930196-C05	5	STAR	08 41 38.256	+19 10 39.22	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5001	19.411	0.013			19.308	gri			5061-301-5-0113-0145				14	1	45	34.668
211985296	K2EVEREST211985296-C05	5	STAR	08 38 23.528	+20 01 02.53	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020			12.609	0.027	14.265	JHK				551-044931	08382352+2001025		14	3	47	34.756
211995922	K2EVEREST211995922-C05	5	STAR	08 41 29.936	+20 11 14.22	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5104	11.646	0.040	10.760	0.020	11.660	gri				551-045096	08412993+2011143		14	4	48	34.771
211994126	K2EVEREST211994126-C05	5	STAR	08 39 01.573	+20 09 29.98	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5060	15.209	0.030	13.029	0.025	15.133	gri			5037-301-4-0115-0234	551-044966	08390157+2009300		14	3	47	34.790
211944807	K2EVEREST211944807-C05	5	STAR	08 42 32.252	+19 23 46.28	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5064_GO5104	10.791	0.020	9.836	0.022	10.825	gri		1395-1687-1		547-045784	08423225+1923463		14	1	45	34.827
211926133	K2EVEREST211926133-C05	5	STAR	08 39 39.650	+19 06 56.22	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095			14.963	0.045	17.425	JHK					08393965+1906562		14	2	46	34.862
211926086	K2EVEREST211926086-C05	5	STAR	08 41 04.906	+19 06 54.31	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	14.008	0.010	12.100	0.022	14.066	gri				546-046721	08410490+1906543		14	1	45	34.903
211999969	K2EVEREST211999969-C05	5	STAR	08 40 26.573	+20 15 13.29	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5032_GO5048_GO5095			13.058	0.026	15.354	JHK				552-044187	08402657+2015132		14	3	47	34.913
211969546	K2EVEREST211969546-C05	5	STAR	08 37 55.870	+19 46 11.75	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046	17.204	0.005	15.066	0.043	17.194	gri			5045-301-3-0123-0328		08375586+1946117		14	3	47	34.934
211924657	K2EVEREST211924657-C05	5	STAR	08 40 06.427	+19 05 34.36	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5020_GO5054_GO5097	15.565	0.010	12.183	0.021	15.031	gri			5071-301-5-0108-0312	546-046668	08400641+1905346		14	2	46	34.950
211969820	K2EVEREST211969820-C05	5	STAR	08 42 48.546	+19 46 26.35	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5097	17.055	0.005	13.469	0.026	16.516	gri			5071-301-6-0114-0211		08424854+1946263		14	4	48	34.979
211936827	K2EVEREST211936827-C05	5	STAR	08 42 11.498	+19 16 37.21	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5058_GO5060_GO5095_GO5104_GO5106	11.853	0.030	10.660	0.022	11.900	gri				547-045772	08421149+1916373		14	1	45	35.008
211955002	K2EVEREST211955002-C05	5	STAR	08 37 56.820	+19 33 00.02	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060_GO5104	11.613	0.010	10.685	0.027	11.662	gri				548-046023	08375682+1933001		14	2	46	35.011
211935558	K2EVEREST211935558-C05	5	STAR	08 38 37.482	+19 15 28.66	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097	16.860	0.005	13.323	0.022	16.308	gri			5061-301-6-0109-0289		08383748+1915286		14	2	46	35.023
211987878	K2EVEREST211987878-C05	5	STAR	08 38 30.534	+20 03 30.64	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5052_GO5104	11.965	0.050	10.986	0.022	11.996	gri				551-044939	08383052+2003306		14	3	47	35.028
211931526	K2EVEREST211931526-C05	5	STAR	08 38 55.061	+19 11 53.86	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5104	10.043	0.070	8.617	0.024	9.969	gri		1395-2375-1		546-046614	08385506+1911539		14	2	46	35.073
211982727	K2EVEREST211982727-C05	5	STAR	08 42 29.887	+19 58 31.71	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	18.684	0.009	14.740	0.033	18.026	gri			5037-301-3-0119-0406		08422988+1958317		14	4	48	35.117
211997067	K2EVEREST211997067-C05	5	STAR	08 41 23.662	+20 12 20.00	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.465	0.060	13.060	0.023	14.555	gri			5045-301-3-0130-0009	552-044229	08412366+2012202		14	4	48	35.117
211926326	K2EVEREST211926326-C05	5	STAR	08 39 33.113	+19 07 08.24	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046			14.714	0.034	16.697	JHK					08393311+1907082		14	2	46	35.148
211953601	K2EVEREST211953601-C05	5	STAR	08 42 46.818	+19 31 36.37	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046	15.914	0.080	14.747	0.034	15.758	gri			5037-301-2-0118-0216	548-046279	08424680+1931364		14	1	45	35.158
211931411	K2EVEREST211931411-C05	5	STAR	08 41 49.348	+19 11 46.99	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095_GO5101	13.862	0.020	11.649	0.020	13.800	gri				546-046752	08414934+1911471		14	1	45	35.167
211986473	K2EVEREST211986473-C05	5	STAR	08 42 20.128	+20 02 11.73	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5023_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5064_GO5096_GO5104	9.777	0.050	8.676	0.029	9.674	gri		1398-70-1		551-045147	08422012+2002117		14	4	48	35.317
211942703	K2EVEREST211942703-C05	5	STAR	08 38 14.262	+19 21 55.43	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5064_GO5104	10.683	0.020	9.652	0.027	10.727	gri		1395-2007-1		547-045578	08381427+1921552		14	2	46	35.318
211943395	K2EVEREST211943395-C05	5	STAR	08 38 12.574	+19 22 31.92	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.312	0.010	11.180	0.024	12.340	gri				547-045576	08381257+1922319		14	2	46	35.348
211978249	K2EVEREST211978249-C05	5	STAR	08 38 03.401	+19 54 17.40	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.888	0.010	11.992	0.027	12.936	gri				550-045828	08380340+1954174		14	3	47	35.512
211944175	K2EVEREST211944175-C05	5	STAR	08 38 10.057	+19 23 11.57	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089_GO5104	11.893	0.020	10.520	0.026	11.941	gri				547-045572	08381006+1923115		14	2	46	35.537
211936199	K2EVEREST211936199-C05	5	STAR	08 42 12.859	+19 16 03.84	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060	12.967	0.030	11.219	0.022	12.999	gri				547-045774	08421285+1916040		14	1	45	35.621
211925319	K2EVEREST211925319-C05	5	STAR	08 41 06.468	+19 06 10.69	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095			15.108	0.042	17.574	JHK					08410646+1906106		14	1	45	35.706
211983935	K2EVEREST211983935-C05	5	STAR	08 38 13.981	+19 59 40.10	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.694	0.041	11.650	0.024	12.755	gri				550-045834	08381397+1959401		14	3	47	35.825
211931027	K2EVEREST211931027-C05	5	STAR	08 38 52.494	+19 11 24.35	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089	13.169	0.010	11.873	0.021	13.190	gri				546-046613	08385250+1911243		14	2	46	35.827
211946007	K2EVEREST211946007-C05	5	STAR	08 42 39.438	+19 24 52.01	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095			14.348	0.032	16.570	JHK					08423943+1924520		14	1	45	35.838
211926682	K2EVEREST211926682-C05	5	STAR	08 39 21.380	+19 07 28.03	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.807	0.010	11.875	0.020	12.833	gri				546-046637	08392137+1907280		14	2	46	35.851
211933861	K2EVEREST211933861-C05	5	STAR	08 42 05.767	+19 13 59.67	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.904	0.041	11.937	0.023	12.895	gri				547-045767	08420576+1913597		14	1	45	35.907
211926877	K2EVEREST211926877-C05	5	STAR	08 41 25.523	+19 07 38.60	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048	19.118	0.011	14.951	0.038	18.414	gri			5061-301-5-0113-0406		08412552+1907386		14	1	45	35.930
211997380	K2EVEREST211997380-C05	5	STAR	08 39 15.005	+20 12 38.84	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5064_GO5095_GO5104	11.081	0.040	10.042	0.023	11.091	gri		1398-292-1		552-044131	08391499+2012388		14	3	47	35.975
212000980	K2EVEREST212000980-C05	5	STAR	08 40 41.686	+20 16 12.22	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5057	16.200	0.080	14.901	0.033	16.232	gri				552-044203	08404170+2016122		14	3	47	36.170
211923932	K2EVEREST211923932-C05	5	STAR	08 40 54.152	+19 04 55.24	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048	19.927	0.018	15.353	0.051	18.980	gri			5061-301-5-0112-0435		08405415+1904552		14	1	45	36.197
211987717	K2EVEREST211987717-C05	5	STAR	08 42 21.110	+20 03 20.88	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	17.966	0.007	14.220	0.027	17.355	gri			5037-301-3-0119-0418		08422111+2003208		14	4	48	36.219
211994195	K2EVEREST211994195-C05	5	STAR	08 41 53.138	+20 09 33.97	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5023_GO5024_GO5033_GO5035_GO5048_GO5086	9.268	0.060	7.926	0.026	8.948	gri		1398-240-1		551-045112	08415314+2009340		14	4	48	36.221
211927867	K2EVEREST211927867-C05	5	STAR	08 41 36.204	+19 08 33.52	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5029_GO5032_GO5033_GO5035_GO5048_GO5074_GO5086	9.514	0.040	8.516	0.023	9.351	gri		1395-966-1		546-046741	08413620+1908335		14	1	45	36.243
211951388	K2EVEREST211951388-C05	5	STAR	08 37 54.944	+19 29 36.98	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095			15.755	0.058	17.685	JHK					08375494+1929369		14	2	46	36.300
211940389	K2EVEREST211940389-C05	5	STAR	08 42 29.682	+19 19 52.62	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	19.150	0.012	15.017	0.040	18.400	gri			5071-301-5-0112-0397		08422968+1919526		14	1	45	36.340
211949413	K2EVEREST211949413-C05	5	STAR	08 37 57.126	+19 27 49.96	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095_GO5097	17.340	0.006	13.658	0.032	16.759	gri			5037-301-3-0111-0448		08375712+1927499		14	2	46	36.385
211994672	K2EVEREST211994672-C05	5	STAR	08 41 51.983	+20 10 01.11	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5104	11.696	0.040	10.554	0.025	11.732	gri				551-045110	08415199+2010013		14	4	48	36.429
211950886	K2EVEREST211950886-C05	5	STAR	08 37 54.887	+19 29 09.79	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5018_GO5024_GO5026_GO5048_GO5095_GO5097	17.415	0.006	13.758	0.032	16.826	gri			5037-301-3-0111-0450		08375488+1929097		14	2	46	36.450
211995540	K2EVEREST211995540-C05	5	STAR	08 38 57.228	+20 10 53.57	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095	13.372	0.040	11.480	0.025	13.368	gri				551-044961	08385722+2010536		14	3	47	36.514
211949666	K2EVEREST211949666-C05	5	STAR	08 42 48.229	+19 28 02.77	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	11.232	0.010	9.862	0.022	11.250	gri		1396-150-1		548-046281	08424822+1928026		14	1	45	36.524
211997350	K2EVEREST211997350-C05	5	STAR	08 41 37.378	+20 12 36.87	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	17.957	0.007	14.185	0.029	17.320	gri			5045-301-3-0130-0377		08413737+2012368		14	4	48	36.808
211997194	K2EVEREST211997194-C05	5	STAR	08 41 39.152	+20 12 27.25	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.787	0.030	11.828	0.022	12.818	gri				552-044239	08413915+2012273		14	4	48	36.870
211989950	K2EVEREST211989950-C05	5	STAR	08 42 16.643	+20 05 32.50	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095	13.616	0.030	11.746	0.023	13.635	gri				551-045146	08421664+2005325		14	4	48	36.876
211983499	K2EVEREST211983499-C05	5	STAR	08 38 07.580	+19 59 16.33	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5064_GO5089_GO5095_GO5104_GO5106	11.781	0.040	10.457	0.027	11.827	gri				550-045832	08380758+1959163		14	3	47	36.896
211958260	K2EVEREST211958260-C05	5	STAR	08 37 46.412	+19 35 57.45	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5106	12.007	0.010	10.725	0.026	12.095	gri				548-046009	08374640+1935575		14	2	46	36.941
228682382	K2EVEREST228682382-C05	5		08 42 52.294	+19 51 11.12	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5001_GO5017_GO5041					17.700								14	4	48	36.946
211925013	K2EVEREST211925013-C05	5	STAR	08 41 19.694	+19 05 54.45	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	19.058	0.011	14.931	0.039	18.363	gri			5061-301-5-0112-0429		08411969+1905544		14	1	45	36.991
211979431	K2EVEREST211979431-C05	5	STAR	08 37 58.339	+19 55 23.42	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089_GO5104	11.915	0.010	10.562	0.026	11.951	gri				550-045821	08375834+1955234		14	3	47	37.042
211983544	K2EVEREST211983544-C05	5	STAR	08 42 37.624	+19 59 18.99	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	18.080	0.007	14.264	0.029	17.445	gri			5037-301-3-0119-0445		08423762+1959189		14	4	48	37.081
211975518	K2EVEREST211975518-C05	5	STAR	08 42 52.268	+19 51 45.49	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097			13.001	0.025	15.031	JHK			5071-301-6-0114-0239	550-046051	08425228+1951460		14	4	48	37.112
211952707	K2EVEREST211952707-C05	5	STAR	08 37 49.825	+19 30 50.73	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5048_GO5054_GO5060_GO5095	15.282	0.050	12.600	0.026	14.995	gri				548-046014	08374982+1930508		14	2	46	37.118
211921866	K2EVEREST211921866-C05	5	STAR	08 40 28.510	+19 03 09.27	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5033_GO5060_GO5106	12.141	0.020	11.215	0.022	12.172	gri		1395-1436-1		546-046687	08402851+1903094		14	2	46	37.199
211926132	K2EVEREST211926132-C05	5	STAR	08 39 12.175	+19 06 56.21	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5104	10.420	0.040	9.555	0.020	10.453	gri		1395-1323-1		546-046628	08391217+1906561		14	2	46	37.248
212002400	K2EVEREST212002400-C05	5	STAR	08 40 25.475	+20 17 37.29	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5089	13.454	0.050	12.167	0.022	13.461	gri				552-044185	08402546+2017373		14	3	47	37.305
211924229	K2EVEREST211924229-C05	5	STAR	08 41 15.425	+19 05 10.41	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097			13.109	0.025	15.351	JHK			5061-301-5-0112-0372	546-046729	08411543+1905104		14	1	45	37.325
211982398	K2EVEREST211982398-C05	5	STAR	08 42 41.540	+19 58 11.97	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	13.898	0.040	12.614	0.023	13.980	gri				550-046046	08424154+1958121		14	4	48	37.330
211992162	K2EVEREST211992162-C05	5	STAR	08 38 32.575	+20 07 33.13	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020			12.796	0.023	14.589	JHK			5037-301-4-0114-0244	551-044942	08383257+2007331		14	3	47	37.489
211999682	K2EVEREST211999682-C05	5	STAR	08 41 23.899	+20 14 57.09	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5020_GO5032_GO5060	14.038	0.030	11.633	0.022	13.864	gri				552-044230	08412390+2014572		14	4	48	37.540
211923188	K2EVEREST211923188-C05	5	STAR	08 41 07.361	+19 04 16.42	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5064_GO5104	9.999	0.030	8.995	0.019	10.014	gri		1395-1581-1		546-046723	08410737+1904164		14	1	45	37.591
211978358	K2EVEREST211978358-C05	5	STAR	08 37 53.936	+19 54 23.96	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	14.462	0.049	12.687	0.026	14.534	gri				550-045818	08375394+1954238		14	3	47	37.610
211981633	K2EVEREST211981633-C05	5	STAR	08 37 59.772	+19 57 27.90	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5030_GO5036_GO5081			16.364	0.103	17.889	J					08375977+1957279		14	3	47	37.630
228682365	K2EVEREST228682365-C05	5		08 37 47.230	+19 49 55.92	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5001					18.600								14	3	47	37.707
211934499	K2EVEREST211934499-C05	5	STAR	08 42 19.282	+19 14 34.27	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5097			13.445	0.024	15.778	JHK					08421928+1914342		14	1	45	37.748
211992503	K2EVEREST211992503-C05	5	STAR	08 38 32.269	+20 07 52.23	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060_GO5104	11.690	0.040	10.547	0.022	11.724	gri				551-044941	08383226+2007522		14	3	47	37.770
211932539	K2EVEREST211932539-C05	5	STAR	08 42 12.337	+19 12 48.64	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095	13.181	0.030	11.540	0.022	13.225	gri				547-045773	08421233+1912488		14	1	45	37.830
211979060	K2EVEREST211979060-C05	5	STAR	08 42 50.504	+19 55 03.81	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097	16.976	0.005	13.526	0.026	16.460	gri			5071-301-6-0114-0262		08425050+1955038		14	4	48	37.871
211982945	K2EVEREST211982945-C05	5	STAR	08 38 01.140	+19 58 43.01	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5032_GO5048_GO5095	17.794	0.007	13.805	0.029	17.093	gri			5037-301-4-0113-0341		08380113+1958430		14	3	47	37.933
211990019	K2EVEREST211990019-C05	5	STAR	08 38 21.869	+20 05 35.69	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048	19.130	0.011	14.877	0.031	18.401	gri			5037-301-4-0114-0632		08382186+2005356		14	3	47	37.933
211957982	K2EVEREST211957982-C05	5	STAR	08 43 02.230	+19 35 43.54	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5096			16.139	0.141	17.645	J					08430222+1935435		14	1	45	37.961
211980673	K2EVEREST211980673-C05	5	STAR	08 37 56.280	+19 56 35.88	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	14.122	0.020	12.654	0.027	14.163	gri				550-045819	08375628+1956358		14	3	47	37.984
211990866	K2EVEREST211990866-C05	5	STAR.Exoplanet	08 38 24.299	+20 06 21.83	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5064_GO5104	10.371	0.050	9.463	0.026	10.408	gri		1398-142-1		551-044933	08382429+2006217		14	3	47	38.030
211927200	K2EVEREST211927200-C05	5	STAR	08 41 46.846	+19 07 55.19	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5104	11.309	0.020	10.439	0.020	11.338	gri		1395-1086-1		546-046750	08414684+1907552		14	1	45	38.058
211925563	K2EVEREST211925563-C05	5	STAR	08 41 35.992	+19 06 25.45	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095	13.600	0.010	11.752	0.020	13.621	gri				546-046740	08413599+1906255		14	1	45	38.105
211977390	K2EVEREST211977390-C05	5	STAR	08 37 49.951	+19 53 28.85	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5032_GO5033_GO5035_GO5048_GO5060_GO5095_GO5106	11.135	0.030	9.861	0.027	11.177	gri		1395-1788-1		550-045814	08374998+1953287		14	3	47	38.156
211988224	K2EVEREST211988224-C05	5	STAR	08 38 13.870	+20 03 50.57	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.215	0.050	11.368	0.026	12.235	gri				551-044925	08381386+2003505		14	3	47	38.256
211993332	K2EVEREST211993332-C05	5	STAR	08 42 11.423	+20 08 41.42	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.217	0.050	11.383	0.022	12.234	gri				551-045135	08421142+2008413		14	4	48	38.259
211920603	K2EVEREST211920603-C05	5	STAR	08 40 19.304	+19 02 02.53	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5104_GO5106	11.844	0.010	10.511	0.021	11.886	gri				546-046677	08401930+1902026		14	2	46	38.288
211980640	K2EVEREST211980640-C05	5	STAR	08 37 54.746	+19 56 33.86	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048_GO5097	17.424	0.006	14.142	0.039	16.939	gri			5037-301-4-0113-0289		08375474+1956338		14	3	47	38.297
211968954	K2EVEREST211968954-C05	5	STAR	08 37 41.038	+19 45 37.98	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5033	10.440	0.010	9.778	0.026	10.492	gri		1395-2409-1		549-045350	08374103+1945379		14	3	47	38.298
211995660	K2EVEREST211995660-C05	5	STAR	08 42 00.475	+20 10 59.21	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5097	16.999	0.005	13.927	0.027	16.630	gri			5045-301-3-0130-0429		08420047+2010592		14	4	48	38.389
211998346	K2EVEREST211998346-C05	5	STAR	08 41 43.818	+20 13 36.71	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5052_GO5058_GO5060_GO5104	10.311	0.060	9.463	0.023	10.352	gri		1398-321-1		552-044242	08414382+2013368		14	4	48	38.418
212003469	K2EVEREST212003469-C05	5	STAR	08 40 28.639	+20 18 44.86	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5089_GO5095_GO5104_GO5106	11.318	0.030	10.048	0.023	11.319	gri				552-044189	08402863+2018449		14	3	47	38.453
211975951	K2EVEREST211975951-C05	5	STAR	08 37 46.654	+19 52 08.48	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5060	15.406	0.020	13.622	0.031	15.507	gri				550-045810	08374665+1952085		14	3	47	38.455
211928598	K2EVEREST211928598-C05	5	STAR	08 38 46.180	+19 09 12.92	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5096			16.372	0.134	17.898	J					08384617+1909129		14	2	46	38.475
211994910	K2EVEREST211994910-C05	5	STAR	08 38 39.062	+20 10 14.86	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097	16.682	0.004	13.163	0.023	16.151	gri			5045-301-4-0126-0225		08383906+2010148		14	3	47	38.511
211968647	K2EVEREST211968647-C05	5	STAR	08 37 39.893	+19 45 18.76	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5023_GO5033	10.755	0.040	10.170	0.027	10.791	gri				549-045348	08373989+1945187		14	3	47	38.523
211957959	K2EVEREST211957959-C05	5	STAR	08 43 04.786	+19 35 42.02	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5033	11.141	0.010	10.727	0.022	11.149	gri		1396-31-1		548-046292	08430478+1935420		14	1	45	38.562
