objName	objID	raMean	decMean	raMeanErr	decMeanErr	nDetections	randomID	projectionID	skyCellID	objInfoFlag	qualityFlag	raStack	decStack	raStackErr	decStackErr	epochMean	nStackDetections	ng	nr	ni	nz	ny	gQfPerfect	gMeanPSFMag	gMeanPSFMagErr	gMeanKronMag	gMeanKronMagErr	gMeanApMag	gMeanApMagErr	gFlags	rQfPerfect	rMeanPSFMag	rMeanPSFMagErr	rMeanKronMag	rMeanKronMagErr	rMeanApMag	rMeanApMagErr	rFlags	iQfPerfect	iMeanPSFMag	iMeanPSFMagErr	iMeanKronMag	iMeanKronMagErr	iMeanApMag	iMeanApMagErr	iFlags	zQfPerfect	zMeanPSFMag	zMeanPSFMagErr	zMeanKronMag	zMeanKronMagErr	zMeanApMag	zMeanApMagErr	zFlags	yQfPerfect	yMeanPSFMag	yMeanPSFMagErr	yMeanKronMag	yMeanKronMagErr	yMeanApMag	yMeanApMagErr	yFlags	Ang Sep (')
PSO J085112.828+115353.244	122271328034558218	08 51 12.828	+11 53 53.24	0.043	0.043	2	0.322982009801066	1534	96	268959744	32			-999.000	-999.000	55552.96447917	0	0	0	0	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.585	18.850	0.041	18.839	0.041	18.746	0.041	4120	0.611	19.474	0.182	-999.000	-999.000	19.411	0.182	4120	5.470
PSO J085117.953+114316.256	122061328247755758	08 51 17.954	+11 43 16.26	0.164	0.164	2	0.780075174551527	1534	96	268959744	32			-999.000	-999.000	56260.66335648	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.639	19.055	0.230	-999.000	-999.000	22.129	0.000	4112	5.473
PSO J085129.146+114342.519	122071328713144570	08 51 29.137	+11 43 42.51	0.122	0.122	2	0.241636676007543	1534	96	302067712	36			-999.000	-999.000	55876.66697917	0	0	1	0	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.994	22.305	0.183	21.529	0.211	21.559	0.183	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.500	19.449	0.163	19.141	0.193	19.160	0.163	536	5.473
PSO J085058.176+114946.615	122191327424035895	08 50 58.176	+11 49 46.62	0.137	0.137	2	0.260603853744086	1534	96	268959744	32			-999.000	-999.000	55548.65609954	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.806	20.836	0.092	-999.000	-999.000	20.823	0.313	4112	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.476
PSO J085058.398+114724.643	122141327433378656	08 50 58.398	+11 47 24.64	0.151	0.151	2	0.904916217462082	1534	96	268959744	32			-999.000	-999.000	56304.40175926	0	1	1	0	0	0	0.819	22.054	0.231	-999.000	-999.000	22.270	0.231	4120	0.706	21.373	0.198	-999.000	-999.000	20.713	0.198	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.476
PSO J085131.090+114356.383	122071328795389290	08 51 31.090	+11 43 56.38	0.059	0.059	2	0.13188437105332	1534	96	268959744	32			-999.000	-999.000	55202.52784722	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.676	20.150	0.000	20.162	0.000	20.009	0.000	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.479
PSO J085103.518+114502.967	122101327647381544	08 51 03.498	+11 45 02.81	0.217	0.088	67	0.00468138326395432	1534	96	604299264	72	08 51 03.519	+11 45 02.97	0.001	0.001	56360.07068287	5	11	11	12	17	16	-999.000	11.343	-999.000	-999.000	-999.000	-999.000	-999.000	32868	-999.000	11.336	-999.000	-999.000	-999.000	-999.000	-999.000	65636	-999.000	11.383	-999.000	-999.000	-999.000	-999.000	-999.000	65636	-999.000	11.392	-999.000	-999.000	-999.000	-999.000	-999.000	114788	-999.000	11.437	-999.000	-999.000	-999.000	-999.000	-999.000	114788	5.481
PSO J085127.534+115353.553	122271328646828277	08 51 27.535	+11 53 53.55	0.099	0.099	2	0.410310963550872	1534	96	277348352	33			-999.000	-999.000	56276.63935185	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.839	20.107	0.281	-999.000	-999.000	19.339	0.327	16781328	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.483
PSO J085139.863+114606.976	122121329160912846	08 51 39.856	+11 46 06.99	0.015	0.015	44	0.430918917461223	1534	96	436527104	52	08 51 39.864	+11 46 06.98	0.001	0.001	56101.31815972	5	0	3	16	15	10	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	1.000	22.228	0.092	22.333	0.226	22.811	0.000	115000	1.000	20.743	0.015	21.021	0.023	21.222	0.078	115000	1.000	20.043	0.031	20.199	0.071	20.130	0.060	115000	0.999	19.718	0.029	20.041	0.162	20.281	0.054	115000	5.484
PSO J085109.606+114352.605	122071327899698046	08 51 09.596	+11 43 52.62	0.015	0.015	44	0.98671185317143	1534	96	436527104	52	08 51 09.607	+11 43 52.61	0.001	0.001	55872.67039352	5	9	11	12	11	1	1.000	20.977	0.032	21.103	0.083	21.108	0.112	115000	1.000	20.812	0.043	20.957	0.069	20.977	0.099	115000	1.000	20.663	0.061	20.722	0.202	20.836	0.001	115000	1.000	20.726	0.032	20.813	0.140	20.888	0.063	115000	0.885	20.732	0.195	-999.000	-999.000	22.517	0.195	115000	5.484
PSO J085114.513+115401.661	122281328104381149	08 51 14.505	+11 54 01.64	0.123	0.123	2	0.499855614732816	1534	96	302067712	36			-999.000	-999.000	55947.54230324	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.812	21.802	0.071	21.527	0.127	21.453	0.158	536	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.485
PSO J085140.747+114633.913	122131329197511906	08 51 40.748	+11 46 33.91	0.176	0.176	2	0.0109293088418705	1534	96	268959744	32			-999.000	-999.000	55772.37238426	0	0	0	0	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.644	20.983	0.240	-999.000	-999.000	20.804	0.240	4112	0.405	19.596	0.259	-999.000	-999.000	20.501	0.259	4112	5.486
PSO J085103.435+114503.444	122101327643191627	08 51 03.426	+11 45 03.43	0.023	0.023	4	0.906475149939279	1534	96	276901888	33			-999.000	-999.000	55600.46145833	0	3	1	0	0	0	0.806	12.221	0.038	-999.000	-999.000	12.720	0.499	16777240	0.608	13.814	0.001	13.094	0.001	13.222	0.001	16777232	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.487
PSO J085127.909+115351.901	122271328662787771	08 51 27.909	+11 53 51.90	0.048	0.048	2	0.8068796655227241	1534	96	277348352	33			-999.000	-999.000	55266.08384259	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.686	20.252	0.000	19.508	0.031	19.396	0.000	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.488
PSO J085140.090+115113.739	122221329170675062	08 51 40.076	+11 51 13.78	0.008	0.017	76	0.852602366220767	1534	96	503635968	60	08 51 40.091	+11 51 13.74	0.001	0.001	55967.79689815	5	8	20	14	18	16	0.999	20.402	0.013	20.597	0.077	20.542	0.044	115000	0.999	19.078	0.008	19.178	0.026	19.105	0.027	115000	0.999	17.851	0.007	17.944	0.005	17.857	0.004	115000	1.000	17.312	0.004	17.415	0.010	17.327	0.007	115000	0.999	17.035	0.005	17.149	0.011	17.041	0.004	115000	5.489
PSO J085112.758+115354.088	122271328031828492	08 51 12.749	+11 53 54.07	0.111	0.111	2	0.565378276226463	1534	96	302067712	36			-999.000	-999.000	55590.39177083	0	2	0	0	0	0	0.910	22.157	0.097	-999.000	-999.000	21.421	0.320	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.489
PSO J085057.900+114926.300	122181327413039247	08 50 57.891	+11 49 26.27	0.074	0.074	2	0.873971018822837	1534	96	302067712	36			-999.000	-999.000	55592.53258102	0	2	0	0	0	0	0.999	21.406	0.105	21.044	0.206	21.069	0.218	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.489
PSO J085103.519+114501.653	122101327646810985	08 51 03.520	+11 45 01.65	0.014	0.014	5	0.192221044741777	1534	96	268959744	32			-999.000	-999.000	55606.00240741	0	2	1	2	0	0	0.520	13.706	-999.000	13.381	0.068	14.678	0.050	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	24	0.278	11.118	0.000	13.218	0.000	13.684	0.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.490
PSO J085101.163+114547.023	122111327548146114	08 51 01.152	+11 45 47.05	0.010	0.011	57	0.921853268446264	1534	96	436527104	52	08 51 01.164	+11 45 47.02	0.001	0.001	56033.84957176	5	0	11	14	17	15	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	21.725	0.086	21.500	0.142	21.314	0.118	16892216	1.000	20.316	0.040	20.479	0.091	20.453	0.099	115000	1.000	19.633	0.032	19.727	0.040	19.616	0.030	115000	0.999	19.238	0.040	19.442	0.078	19.334	0.079	115000	5.493
PSO J085142.029+114956.632	122191329251379363	08 51 42.023	+11 49 56.61	0.203	0.203	4	0.296585088871964	1534	96	268513280	32			-999.000	-999.000	55204.44653935	0	0	4	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.966	22.575	0.202	-999.000	-999.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.496
PSO J085103.496+114501.533	122101327646670953	08 51 03.487	+11 45 01.52	0.070	0.070	3	0.761753889510179	1534	96	310456320	37			-999.000	-999.000	55958.50815972	0	1	2	0	0	0	0.812	13.983	0.001	13.487	0.001	13.700	0.001	16778264	0.707	14.095	0.001	13.766	0.002	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.498
PSO J085141.896+115005.279	122201329245682248	08 51 41.897	+11 50 05.28	-999.000	-999.000	3	0.0121270157509735	1534	96	268959744	32			-999.000	-999.000	-999	0	0	3	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.500
PSO J085141.844+115008.387	122201329243513284	08 51 41.844	+11 50 08.39	-999.000	-999.000	4	0.294134228764227	1534	96	268959744	32			-999.000	-999.000	-999	0	0	4	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.500
PSO J085138.728+114537.341	122111329113682933	08 51 38.720	+11 45 37.36	0.012	0.011	57	0.0655086413635953	1534	96	436527104	52	08 51 38.728	+11 45 37.34	0.001	0.001	55897.94744213	5	6	17	16	15	3	0.999	21.907	0.140	22.099	0.064	22.326	0.243	115000	1.000	20.954	0.016	21.195	0.034	21.351	0.092	115000	0.999	20.410	0.029	20.652	0.037	20.637	0.039	115000	1.000	20.126	0.019	20.380	0.097	20.311	0.040	115000	0.999	20.237	0.212	20.119	0.131	20.222	0.296	115000	5.502
PSO J085108.629+114359.419	122081327859540290	08 51 08.618	+11 43 59.44	0.003	0.004	55	0.688945010946081	1534	96	436527104	52	08 51 08.629	+11 43 59.42	0.001	0.001	55926.45025463	5	10	8	8	13	16	0.999	18.991	0.007	19.098	0.020	19.008	0.015	115000	1.000	18.366	0.005	18.442	0.008	18.360	0.010	115000	0.999	18.157	0.003	18.242	0.013	18.159	0.012	115000	1.000	18.067	0.009	18.182	0.014	18.091	0.013	115000	0.999	17.980	0.009	18.173	0.031	18.086	0.029	115000	5.503
PSO J085057.679+114904.442	122181327404621842	08 50 57.680	+11 49 04.29	0.138	0.138	2	0.306755929539684	1534	96	444674048	53	08 50 57.680	+11 49 04.44	0.001	0.001	55218.76565972	5	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.955	22.051	0.186	21.593	0.209	21.472	0.186	16892216	0.999	21.930	0.205	-999.000	-999.000	-999.000	-999.000	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	5.505
PSO J085126.185+114324.629	122061328590558717	08 51 26.176	+11 43 24.65	0.005	0.011	72	0.361306549386407	1534	96	503635968	60	08 51 26.186	+11 43 24.63	0.001	0.001	55917.89309028	5	12	22	11	14	13	0.999	18.370	0.003	18.455	0.009	18.382	0.006	115000	1.000	17.813	0.003	17.863	0.006	17.801	0.003	115000	1.000	17.597	0.006	17.677	0.012	17.598	0.008	115000	0.999	17.519	0.003	17.599	0.013	17.517	0.008	115000	0.999	17.454	0.007	17.529	0.011	17.429	0.010	115000	5.509
PSO J085058.129+114733.575	122151327422741702	08 50 58.119	+11 47 33.54	0.117	0.117	3	0.939436523187381	1534	96	436281344	52	08 50 58.131	+11 47 33.71	0.001	0.001	56077.60670139	4	0	1	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.281	22.599	0.191	-999.000	-999.000	22.560	0.191	115256	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.867	21.144	0.195	-999.000	-999.000	22.055	0.195	115256	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	5.510
PSO J085106.512+114419.750	122081327771037142	08 51 06.513	+11 44 19.75	0.169	0.169	2	0.445582948108747	1534	96	268959744	32			-999.000	-999.000	57052.37784722	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.090	21.268	0.228	-999.000	-999.000	21.311	0.220	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.511
PSO J085057.660+114904.394	122181327401641924	08 50 57.651	+11 49 04.38	0.126	0.126	2	0.160862382651179	1534	96	302067712	36			-999.000	-999.000	55203.31017361	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.992	22.638	0.198	-999.000	-999.000	24.054	0.198	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.512
PSO J085104.313+115238.589	122251327679813355	08 51 04.304	+11 52 38.57	0.195	0.195	2	0.854695282741166	1534	96	302067712	36			-999.000	-999.000	55221.50459491	0	1	1	0	0	0	0.688	21.453	0.199	21.015	0.162	20.871	0.199	16781336	0.999	21.980	0.195	22.032	0.318	22.221	0.195	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.514
PSO J085103.117+114506.114	122101327629842508	08 51 03.108	+11 45 06.10	0.025	0.025	2	0.666547588693488	1534	96	310456320	37			-999.000	-999.000	55204.44653935	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.772	19.703	0.020	18.326	0.014	19.058	0.020	16777752	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.516
PSO J085106.585+114418.342	122081327775326588	08 51 06.586	+11 44 18.34	0.163	0.163	2	0.379674132335628	1534	96	268959744	32			-999.000	-999.000	57052.35023148	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.027	21.128	0.073	-999.000	-999.000	20.854	0.191	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.518
PSO J085130.484+114348.850	122071328770976648	08 51 30.485	+11 43 48.85	0.038	0.038	3	0.926985219052979	1534	96	268959744	32			-999.000	-999.000	56328.20498843	0	0	1	1	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.432	19.897	0.057	-999.000	-999.000	21.146	0.057	4120	0.531	20.227	0.061	-999.000	-999.000	20.784	0.061	4120	0.624	19.666	0.080	-999.000	-999.000	20.323	0.080	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.520
PSO J085140.888+115053.243	122211329204358012	08 51 40.882	+11 50 53.22	0.100	0.100	2	0.487885038822782	1534	96	302067712	36			-999.000	-999.000	55203.85116898	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.000	21.992	0.353	20.228	0.000	21.892	0.000	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.522
PSO J085133.060+115314.811	122261328877555437	08 51 33.052	+11 53 14.80	0.003	0.002	79	0.63591512072451	1534	96	503635968	60	08 51 33.061	+11 53 14.81	0.001	0.001	55873.38444444	5	13	22	11	17	16	1.000	19.768	0.014	19.885	0.038	19.759	0.028	115000	1.000	18.491	0.002	18.543	0.008	18.469	0.006	115000	0.999	17.534	0.007	17.580	0.007	17.509	0.011	115000	1.000	17.089	0.005	17.179	0.007	17.099	0.005	115000	0.999	16.870	0.008	16.965	0.014	16.879	0.011	115000	5.523
PSO J085140.889+115053.570	122211329203368339	08 51 40.881	+11 50 53.55	0.055	0.039	21	0.389501603682993	1534	96	436527104	52	08 51 40.890	+11 50 53.57	0.001	0.001	55947.62914352	5	0	10	8	3	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	1.000	21.923	0.068	21.756	0.082	21.897	0.072	115000	0.999	21.370	0.035	21.042	0.192	21.321	0.166	115000	0.999	20.996	0.124	20.751	0.120	20.572	0.015	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	5.524
PSO J085117.379+115412.039	122281328223754571	08 51 17.370	+11 54 12.02	0.053	0.054	9	0.0961719510109834	1534	96	436527104	52	08 51 17.380	+11 54 12.01	0.001	0.001	55595.17418981	3	0	1	6	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.783	22.310	0.184	22.380	0.241	22.809	0.184	20536	1.000	21.332	0.121	-999.000	-999.000	20.864	0.026	16892216	0.999	20.969	0.190	20.482	0.258	20.540	0.190	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	5.524
PSO J085111.443+114337.153	122071327976762873	08 51 11.433	+11 43 37.13	0.095	0.051	13	0.870929615451889	1534	96	436527104	52	08 51 11.437	+11 43 37.22	0.001	0.001	56126.81856481	4	0	2	7	4	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	22.349	0.197	22.450	0.042	22.510	0.105	115000	0.999	21.659	0.060	21.720	0.036	21.687	0.111	115000	1.000	20.795	0.449	-999.000	-999.000	21.180	0.372	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	5.525
PSO J085057.662+114914.591	122181327402415252	08 50 57.650	+11 49 14.49	0.042	0.042	2	0.2506304795394	1534	96	1375809536	164	08 50 57.662	+11 49 14.59	0.001	0.001	55590.39268519	1	2	0	0	0	0	0.172	20.973	0.027	21.137	0.040	21.015	0.025	115256	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	5.526
PSO J085114.673+114321.218	122061328111187601	08 51 14.673	+11 43 21.22	0.179	0.179	2	0.553426953548032	1534	96	268959744	32			-999.000	-999.000	55202.53025463	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.770	21.920	0.175	-999.000	-999.000	21.804	0.153	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.528
PSO J085129.781+114343.125	122071328740664909	08 51 29.772	+11 43 43.11	0.095	0.095	2	0.313018715300615	1534	96	310456320	37			-999.000	-999.000	56495.42736111	0	1	0	0	0	1	0.995	21.659	0.109	19.835	0.052	20.583	0.109	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	19.667	0.183	18.925	0.194	18.910	0.183	16777496	5.528
PSO J085141.906+115011.858	122201329246164448	08 51 41.900	+11 50 11.84	0.039	0.039	4	0.735758602373077	1534	96	302067712	36			-999.000	-999.000	55204.44653935	0	0	4	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.943	20.548	0.036	-999.000	-999.000	-999.000	-999.000	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.529
PSO J085125.376+115405.833	122281328557422431	08 51 25.370	+11 54 05.75	0.009	0.009	10	0.6691416275400121	1534	96	302063616	36			-999.000	-999.000	56397.80489583	0	2	2	4	2	0	1.000	19.640	0.033	19.758	0.038	19.663	0.045	1048	0.999	19.010	0.016	19.383	0.034	19.547	0.222	1048	0.998	19.206	0.054	18.835	0.022	18.755	0.049	16778264	0.998	18.845	0.024	18.374	0.000	18.628	0.313	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.529
PSO J085110.042+115339.933	122271327918303794	08 51 10.033	+11 53 39.91	0.052	0.052	2	0.380647804942585	1534	96	268513280	32			-999.000	-999.000	55221.39252315	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	20.183	0.049	21.291	0.205	21.761	0.049	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	5.530
